source,feature,metabolite,labeling,sample_name,value,sample
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4122.2c,0.00103807363140787,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4122.2c,0.0948880613808005,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4122.2c,0.158255325892902,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4122.2c,0,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4122.2c,0.0376420215081515,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4123.3a,0.201832819494362,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4123.3a,0.24720369393203,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4123.3a,0.0742782266274457,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4123.3a,0.0376116560695002,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4123.3a,0.0722186122892899,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4123.3a,0.062482824427273,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4123.3a,0.0466240490203363,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4123.3a,0.131559159460734,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4123.3a,0.194850433187378,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4123.3a,0.032785143153718,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4123.3a,0.138126538319529,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4123.3b,0.114057617806965,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4123.3b,0.169271893756143,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4123.3b,0.0515875083276142,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4123.3b,0.0286919620213835,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4123.3b,0.0436583446456728,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4123.3b,0.0363487759283357,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4123.3b,0.022490975053047,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4123.3b,0.100912017502957,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4123.3b,0.129933530706795,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4123.3b,0.0539460293419127,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4123.3b,0.0545702295705554,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4123.3c,0.13590385713637,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4123.3c,0.18706079725593,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4123.3c,0.0603965935941952,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4123.3c,0.0575443670718854,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4123.3c,0.0403436930461087,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4123.3c,0.0262863536021228,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4123.3c,0.0165709891377299,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4123.3c,0.076835845174986,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4123.3c,0.127075395122516,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4123.3c,0.0976302405283302,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4123.3c,0.140671741233932,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4124.4a,0.170347121174271,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4124.4a,0.229428912806388,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4124.4a,0.0730292351040032,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4124.4a,0.0431377263578719,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4124.4a,0.0743633948959639,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4124.4a,0.0747373125261761,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4124.4a,0.0460780727923604,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4124.4a,0.154880338658599,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4124.4a,0.181085288047646,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4124.4a,0,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4124.4a,0.0834814411292144,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4124.4b,0.112110469910404,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4124.4b,0.155201234484344,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4124.4b,0.0529031482380393,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4124.4b,0.0429471283326357,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4124.4b,0.066691567583801,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4124.4b,0.0784257173658785,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4124.4b,0.0374644004415362,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4124.4b,0.143969272457221,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4124.4b,0.186568548052695,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4124.4b,0.103426516467221,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4124.4b,0.136986647686262,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4124.4c,0.162921718260011,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4124.4c,0.17413734997498,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4124.4c,0.0943977622580623,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4124.4c,0.0466850059446301,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4124.4c,0.0713612001944827,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4124.4c,0.0723938497924437,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4124.4c,0.0529681515333207,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4124.4c,0.122447633346509,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4124.4c,0.178412352028423,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4124.4c,0.0508017300057006,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4124.4c,0.206989332001788,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4125.5a,0.180851093273411,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4125.5a,0.184175479435968,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4125.5a,0.10047524727641,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4125.5a,0.0501569226065729,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4125.5a,0.0957039424204467,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4125.5a,0.0964557164969774,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4125.5a,0.0682858499628679,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4125.5a,0.164871142944507,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4125.5a,0.226935892240009,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4125.5a,0.0575333505295035,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4125.5a,0.145477595958385,PDX
MP9D_PDX_P6,PYRUVATE_M3,PYRUVATE,M3,AB4125.5b,0.139114133877329,PDX
MP9D_PDX_P6,LACTATE_M3,LACTATE,M3,AB4125.5b,0.196224100652864,PDX
MP9D_PDX_P6,ALANINE_M3,ALANINE,M3,AB4125.5b,0.0434522799142705,PDX
MP9D_PDX_P6,SUCCINATE_M2,SUCCINATE,M2,AB4125.5b,0.0413374660307778,PDX
MP9D_PDX_P6,FUMARATE_M2,FUMARATE,M2,AB4125.5b,0.0454240113393732,PDX
MP9D_PDX_P6,MALATE_M2,MALATE,M2,AB4125.5b,0.0333418704348201,PDX
MP9D_PDX_P6,ASPARTATE_M2,ASPARTATE,M2,AB4125.5b,0.0223510542637249,PDX
MP9D_PDX_P6,GLUTAMATE_M2,GLUTAMATE,M2,AB4125.5b,0.153943418822587,PDX
MP9D_PDX_P6,CITRATE_M2,CITRATE,M2,AB4125.5b,0.175346354947593,PDX
MP9D_PDX_P6,3PG_M3,3PG,M3,AB4125.5b,0,PDX
MP9D_PDX_P6,GLUCOSE_M6,GLUCOSE,M6,AB4125.5b,0.0410471858506621,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0356_SQ1,0.296200757463974,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0356_SQ1,0.355251166105995,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0356_SQ1,0.158337021726621,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0356_SQ1,0.109206140136868,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0356_SQ1,0.0916383728636144,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0356_SQ1,0.136073542145454,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0356_SQ1,0.105630138285376,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0356_SQ1,0.174993265268827,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0356_SQ1,0.2197580843955,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0356_SQ1,0.488302463500952,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0356_SQ1,0.374732431968961,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0356_SQ2,0.33472852959717,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0356_SQ2,0.358579270972791,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0356_SQ2,0.152963607864161,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0356_SQ2,0.158126712081496,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0356_SQ2,0.0605375523575103,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0356_SQ2,0.124559921537986,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0356_SQ2,0.129850111188008,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0356_SQ2,0.188369096679278,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0356_SQ2,0.191529414012245,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0356_SQ2,0.211873387825296,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0356_SQ2,0.375681297512866,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0356_SQ3,0.2828492819646,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0356_SQ3,0.340680337893244,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0356_SQ3,0.163116799760896,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0356_SQ3,0.121680929882481,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0356_SQ3,0.0808508565052888,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0356_SQ3,0.135574813934088,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0356_SQ3,0.121242576094753,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0356_SQ3,0.17562472447084,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0356_SQ3,0.22022603491427,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0356_SQ3,0.235924777178915,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0356_SQ3,0.262445561322993,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0358_SQ1,0.315024219336964,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0358_SQ1,0.364801817854751,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0358_SQ1,0.142586538291578,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0358_SQ1,0.0805249490411527,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0358_SQ1,0.0670438862375268,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0358_SQ1,0.0970842829602769,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0358_SQ1,0.0719795008575274,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0358_SQ1,0.135942307403483,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0358_SQ1,0.205651903626224,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0358_SQ1,0.440253582007797,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0358_SQ1,0.258485007041361,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0358_SQ2,0.330836092242787,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0358_SQ2,0.381547951655969,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0358_SQ2,0.141828574117063,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0358_SQ2,0.0957081579117802,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0358_SQ2,0.0743810097205939,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0358_SQ2,0.108484423009513,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0358_SQ2,0.0463638438443503,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0358_SQ2,0.143192835800093,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0358_SQ2,0.208038410877854,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0358_SQ2,0.320714199016819,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0358_SQ2,0.279047579322389,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0358_SQ3,0.283050606182124,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0358_SQ3,0.343482394675337,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0358_SQ3,0.181554413946302,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0358_SQ3,0.147642177359731,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0358_SQ3,0.115943186153761,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0358_SQ3,0.150677714659977,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0358_SQ3,0.142255581712593,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0358_SQ3,0.192512746442337,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0358_SQ3,0.233461857289584,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0358_SQ3,0.386813300955596,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0358_SQ3,0.34876606972556,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0360_SQ1,0.306171018087311,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0360_SQ1,0.354688476198938,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0360_SQ1,0.18042534433482,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0360_SQ1,0.151411720304596,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0360_SQ1,0.105316695299426,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0360_SQ1,0.141490559290368,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0360_SQ1,0.131247352184408,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0360_SQ1,0.194673796405074,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0360_SQ1,0.215146948194077,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0360_SQ1,0.652011417075183,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0360_SQ1,0.354551084714017,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0360_SQ2,0.359080531191332,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0360_SQ2,0.3914935952739,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0360_SQ2,0.178092630205641,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0360_SQ2,0.148863054801092,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0360_SQ2,0.0872890528352042,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0360_SQ2,0.130325460744096,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0360_SQ2,0.105396405863479,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0360_SQ2,0.183770981854437,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0360_SQ2,0.221913097662097,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0360_SQ2,0.398936771680419,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0360_SQ2,0.389552781428791,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0360_SQ3,0.306220627367989,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0360_SQ3,0.346977239359908,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0360_SQ3,0.169850768445449,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0360_SQ3,0.138395719399413,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0360_SQ3,0.087011242697623,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0360_SQ3,0.134507206452544,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0360_SQ3,0.132797110694569,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0360_SQ3,0.190822200117144,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0360_SQ3,0.210016956473085,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0360_SQ3,0.153486718726969,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0360_SQ3,0.390858615077651,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0364_SQ1,0.356428579791225,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0364_SQ1,0.428722930167649,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0364_SQ1,0.177674276700189,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0364_SQ1,0.172328862421296,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0364_SQ1,0.0646321171472011,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0364_SQ1,0.173680152202155,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0364_SQ1,0.113633781522202,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0364_SQ1,0.205903818664883,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0364_SQ1,0.216291682900696,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0364_SQ1,0.179718999897613,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0364_SQ1,0.374414825551461,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0364_SQ2,0.367292551820622,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0364_SQ2,0.409123740569921,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0364_SQ2,0.163577504413693,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0364_SQ2,0.105921884857555,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0364_SQ2,0.0466357597771831,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0364_SQ2,0.154973350940746,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0364_SQ2,0.0937592688288712,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0364_SQ2,0.154693758554423,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0364_SQ2,0.205658491945892,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0364_SQ2,0.231563771118465,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0364_SQ2,0.322344091214012,PDX
MP9F_PDX_P2,PYRUVATE_M3,PYRUVATE,M3,MP9FP2_AB0364_SQ3,0.374711651171077,PDX
MP9F_PDX_P2,LACTATE_M3,LACTATE,M3,MP9FP2_AB0364_SQ3,0.408940927107119,PDX
MP9F_PDX_P2,ALANINE_M3,ALANINE,M3,MP9FP2_AB0364_SQ3,0.168394307560598,PDX
MP9F_PDX_P2,SUCCINATE_M2,SUCCINATE,M2,MP9FP2_AB0364_SQ3,0.147305428818245,PDX
MP9F_PDX_P2,FUMARATE_M2,FUMARATE,M2,MP9FP2_AB0364_SQ3,0.0437923278886372,PDX
MP9F_PDX_P2,MALATE_M2,MALATE,M2,MP9FP2_AB0364_SQ3,0.138615890832219,PDX
MP9F_PDX_P2,ASPARTATE_M2,ASPARTATE,M2,MP9FP2_AB0364_SQ3,0.112587264114658,PDX
MP9F_PDX_P2,GLUTAMATE_M2,GLUTAMATE,M2,MP9FP2_AB0364_SQ3,0.185430553256764,PDX
MP9F_PDX_P2,CITRATE_M2,CITRATE,M2,MP9FP2_AB0364_SQ3,0.223304337701364,PDX
MP9F_PDX_P2,3PG_M3,3PG,M3,MP9FP2_AB0364_SQ3,0.144387880160983,PDX
MP9F_PDX_P2,GLUCOSE_M6,GLUCOSE,M6,MP9FP2_AB0364_SQ3,0.356504130276526,PDX
MP10_Tumor,PYRUVATE_M3,PYRUVATE,M3,X1.010.10_Tumour,0.119433232100965,Patient tumor
MP10_Tumor,LACTATE_M3,LACTATE,M3,X1.010.10_Tumour,0.171429163408989,Patient tumor
MP10_Tumor,ALANINE_M3,ALANINE,M3,X1.010.10_Tumour,0.0872749575909571,Patient tumor
MP10_Tumor,SUCCINATE_M2,SUCCINATE,M2,X1.010.10_Tumour,0.0289787643053689,Patient tumor
MP10_Tumor,FUMARATE_M2,FUMARATE,M2,X1.010.10_Tumour,0.0404162285065309,Patient tumor
MP10_Tumor,MALATE_M2,MALATE,M2,X1.010.10_Tumour,0.00814462287431013,Patient tumor
MP10_Tumor,ASPARTATE_M2,ASPARTATE,M2,X1.010.10_Tumour,0.0289706980793588,Patient tumor
MP10_Tumor,GLUTAMATE_M2,GLUTAMATE,M2,X1.010.10_Tumour,0.0377345415607052,Patient tumor
MP10_Tumor,CITRATE_M2,CITRATE,M2,X1.010.10_Tumour,0.0603003812724338,Patient tumor
MP10_Tumor,3PG_M3,3PG,M3,X1.010.10_Tumour,0.128668514066772,Patient tumor
MP10_Tumor,GLUCOSE_M6,GLUCOSE,M6,X1.010.10_Tumour,0.382223976788993,Patient tumor
MP10_Plasma,PYRUVATE_M3,PYRUVATE,M3,X1.010.10_Plasma2,0.0280877153870099,Patient plasma
MP10_Plasma,LACTATE_M3,LACTATE,M3,X1.010.10_Plasma2,0.0213338468806918,Patient plasma
MP10_Plasma,ALANINE_M3,ALANINE,M3,X1.010.10_Plasma2,0.0064485069984229,Patient plasma
MP10_Plasma,CITRATE_M2,CITRATE,M2,X1.010.10_Plasma2,0.00359114668211147,Patient plasma
MP10_Plasma,GLUCOSE_M6,GLUCOSE,M6,X1.010.10_Plasma2,0.280072820351732,Patient plasma
MP10_Plasma,PYRUVATE_M3,PYRUVATE,M3,X1.010.10_Plasma3,0.117201938776261,Patient plasma
MP10_Plasma,LACTATE_M3,LACTATE,M3,X1.010.10_Plasma3,0.109816312879193,Patient plasma
MP10_Plasma,ALANINE_M3,ALANINE,M3,X1.010.10_Plasma3,0.0382181396555554,Patient plasma
